country_iso_name,name_1,name_2,year,month
Japan,Aichi,Aisai,2023,12
Japan,Aichi,Anjo,2023,12
Japan,Aichi,Chiryu,2023,12
Japan,Aichi,Chita,2023,12
Japan,Aichi,Gamagori,2023,12
Japan,Aichi,Handa,2023,12
Japan,Aichi,Hekinan,2023,12
Japan,Aichi,Higashiura,2023,12
Japan,Aichi,Ichinomiya/Owari-ichinomiya,2023,12
Japan,Aichi,Inazawa,2023,12
Japan,Aichi,Inuyama,2023,12
Japan,Aichi,Isshiki,2023,12
Japan,Aichi,Iwakura,2023,12
Japan,Aichi,Kanie,2023,12
Japan,Aichi,Kariya,2023,12
Japan,Aichi,Kasugai,2023,12
Japan,Aichi,Kitanagoya,2023,12
Japan,Aichi,Kiyosu,2023,12
Japan,Aichi,Komaki,2023,12
Japan,Aichi,Konan,2023,12
Japan,Aichi,Mihama,2023,12
Japan,Aichi,Minamichita,2023,12
Japan,Aichi,Miwa,2023,12
Japan,Aichi,Miyoshi,2023,12
Japan,Aichi,Nagakute,2023,12
Japan,Aichi,Nagoya,2023,12
Japan,Aichi,Nishio,2023,12
Japan,Aichi,Nisshin,2023,12
Japan,Aichi,Obu,2023,12
Japan,Aichi,Okazaki,2023,12
Japan,Aichi,Seto,2023,12
Japan,Aichi,Shinshiro,2023,12
Japan,Aichi,Shitara,2023,12
Japan,Aichi,Tahara,2023,12
Japan,Aichi,Takahama,2023,12
Japan,Aichi,Taketoyo,2023,12
Japan,Aichi,Tokai,2023,12
Japan,Aichi,Tokoname,2023,12
Japan,Aichi,Toyoake,2023,12
Japan,Aichi,Toyohashi,2023,12
Japan,Aichi,Toyokawa,2023,12
Japan,Aichi,Toyone,2023,12
Japan,Aichi,Toyota,2023,12
Japan,Aichi,Tsushima,2023,12
Japan,Aichi,Yatomi,2023,12
Japan,Akita,Akita,2023,12
Japan,Akita,Daisen,2023,12
Japan,Akita,Gojome,2023,12
Japan,Akita,Katagami,2023,12
Japan,Akita,Kazuno,2023,12
Japan,Akita,Kitaakita,2023,12
Japan,Akita,Kosaka,2023,12
Japan,Akita,Nikaho,2023,12
Japan,Akita,Noshiro,2023,12
Japan,Akita,Odate,2023,12
Japan,Akita,Semboku,2023,12
Japan,Akita,Yokote,2023,12
Japan,Akita,Yurihonjo,2023,12
Japan,Akita,Yuzawa,2023,12
Japan,Aomori,Aomori,2023,12
Japan,Aomori,Fujisaki,2023,12
Japan,Aomori,Gonohe,2023,12
Japan,Aomori,Goshogawara,2023,12
Japan,Aomori,Hachinohe,2023,12
Japan,Aomori,Hirakawa,2023,12
Japan,Aomori,Hiranai,2023,12
Japan,Aomori,Hirosaki,2023,12
Japan,Aomori,Inakadate,2023,12
Japan,Aomori,Itayanagi,2023,12
Japan,Aomori,Kuroishi,2023,12
Japan,Aomori,Misawa,2023,12
Japan,Aomori,Mutsu,2023,12
Japan,Aomori,Oma,2023,12
Japan,Aomori,Owani,2023,12
Japan,Aomori,Rokunohe,2023,12
Japan,Aomori,Towada,2023,12
Japan,Aomori,Tsugaru,2023,12
Japan,Aomori,Tsuruta,2023,12
Japan,Aomori,Yokohama,2023,12
Japan,Chiba,Abiko,2023,12
Japan,Chiba,Asahi,2023,12
Japan,Chiba,Chiba,2023,12
Japan,Chiba,Chonan,2023,12
Japan,Chiba,Choshi,2023,12
Japan,Chiba,Funabashi,2023,12
Japan,Chiba,Futtsu,2023,12
Japan,Chiba,Ichihara,2023,12
Japan,Chiba,Ichinomiya,2023,12
Japan,Chiba,Inba,2023,12
Japan,Chiba,Inzai,2023,12
Japan,Chiba,Isumi,2023,12
Japan,Chiba,Kamagaya,2023,12
Japan,Chiba,Kamogawa,2023,12
Japan,Chiba,Kashiwa,2023,12
Japan,Chiba,Katori,2023,12
Japan,Chiba,Katsuura,2023,12
Japan,Chiba,Kimitsu,2023,12
Japan,Chiba,Kisarazu,2023,12
Japan,Chiba,Kozaki,2023,12
Japan,Chiba,Matsudo,2023,12
Japan,Chiba,Minamiboso,2023,12
Japan,Chiba,Mobara,2023,12
Japan,Chiba,Nagareyama,2023,12
